Best,Mean,Worst
2953019.5584555855,2953398.4347448894,2953708.424436138
2953019.5584555855,2953260.6615487793,2953708.424436138
2953019.5584555855,2953122.888352669,2953708.424436138
2953019.5584555855,2953088.4450536417,2953708.424436138
2953019.5584555855,2953019.558455586,2953019.5584555855
2953019.5584555855,2953536.2079409994,2953708.424436138
2953019.5584555855,2953295.1048478065,2953708.424436138
2953019.5584555855,2953088.445053641,2953708.424436138
2953019.5584555855,2953054.0017546136,2953708.424436138
2953019.5584555855,2953019.558455586,2953019.5584555855
2953019.5584555855,2953432.878043917,2953708.424436138
2953019.5584555855,2953157.331651696,2953708.424436138
2953019.5584555855,2953054.0017546136,2953708.424436138
2953019.5584555855,2953019.558455586,2953019.5584555855
